funding_rounds,total_funding,team_size,tech_stack_size,patents,burned_rate,revenue_growth,market_size,competitors,social_media_score,client_retention,pivot_count,regulatory_score,status
2,3695790,32,16,6,0.6761050258143518,0.42841767486158816,7.292109485008531,18,41.598960797524164,0.8174124552691105,0,0.9550985561656861,1
8,1941648,119,12,6,0.3072389618477205,0.2334390495615522,5.002905186781796,20,74.6670964786637,0.9332250613191283,4,0.1930149854056986,1
1,1788472,39,2,5,0.37002452414281595,0.1798599309551348,4.151556760573104,26,9.382187239544315,0.9383616002960173,1,0.8827420762070805,0
9,3928433,12,9,7,0.5504717771029405,0.26807769312636803,1.692030516772518,18,51.25839031325105,0.9141564616535012,4,0.8094732096154345,0
9,2835264,175,3,3,0.790014841559882,0.35868137651818344,1.8752722291216661,23,56.41947917987453,0.5464210123601028,3,0.967859924081416,0
2,4548748,18,15,9,0.31798255134033493,0.22178167274925137,0.10551636815900545,25,49.41576035518044,0.35621131725386923,4,0.4778906609457496,1
7,2800713,149,3,4,0.5797311661341921,0.4694384875711365,0.9142626886170924,44,73.18732530627202,0.007272807694009287,0,0.7273972938459515,1
3,2408989,141,19,3,0.34562499357640153,0.14747291202117102,5.568386946902411,27,38.37912559068474,0.060912226871527086,0,0.37071065703778405,0
7,4237270,149,18,0,0.8157694046351072,0.2377318030845602,8.918731300084099,45,94.49670636400761,0.42883901529739066,2,0.18436823801969382,0
9,4417922,126,8,7,0.46672809376795044,0.37846382967072073,2.871647651305574,17,48.180344253894134,0.3993261463915103,1,0.4430759329334488,0
4,4215625,136,17,0,0.07672282685288523,0.3445605452478791,3.2774722589612812,43,57.121390961479754,0.1847139095698832,3,0.16574901538845488,0
1,559297,46,8,4,0.16605252148153637,0.4318205262085781,1.156056106115122,35,82.55308233467494,0.3954800280316568,1,0.9820446227863839,0
2,1120154,104,7,5,0.06110466761963229,0.49840459034055445,3.886309456071028,41,27.523610593112245,0.1746500654553681,4,0.09624649114071637,0
1,4177151,135,7,5,0.49930294601432523,0.21342916439754478,0.3722170456932916,28,7.520202876280246,0.8487912527758406,3,0.5892117234526204,1
5,4834963,151,3,4,0.10633729734822717,0.05557543989165592,9.176006962619002,16,70.77839783624825,0.29819487787559884,3,0.6264638552540559,1
5,2903696,86,1,2,0.1141399693096321,0.015207940403983988,6.731113481245287,3,48.301185554837865,0.59856435015831,0,0.5380795428740542,1
7,2193373,150,4,4,0.941048260038377,0.3634384530698858,9.907488093932189,43,89.65042509589948,0.5028430619990868,4,0.6621858857118336,0
9,2472280,89,5,7,0.8726550721760554,0.43700683565435783,8.828231626784937,44,98.26800487224341,0.051882077593992215,0,0.11618077501189095,1
9,3016623,22,1,1,0.452086596811366,0.11035629297220934,4.729905936981527,28,39.91093505747292,0.9422337194911662,0,0.5550185242052911,1
3,2806871,92,15,5,0.9858053208502058,0.07922401859495298,5.196850311503769,3,41.543901625966086,0.5272259782504833,2,0.28721257112736154,0
3,970123,29,5,8,0.0001865281706631139,0.03110254576284549,1.9057604651719384,9,40.79626022057264,0.3250576433918153,0,0.9401760633010566,1
3,3086249,13,13,7,0.6139794562733938,0.4113514608586032,4.620393428395556,24,32.45541097309261,0.15812656963306826,1,0.7620716534397257,0
4,1959582,2,8,7,0.6164281773718701,0.15569096994629217,9.030278734928118,30,78.16870977663974,0.33852663472683575,3,0.9725144821597427,0
8,4544499,29,8,7,0.4574430558698882,0.20084844637988825,0.5085342363582113,2,75.89957624907277,0.020511603023389502,0,0.037556069740189546,0
6,2229885,180,5,6,0.39694797293429285,0.25137509580480616,8.635568029983098,46,47.864487055052486,0.3635581553482977,1,0.2851331751807087,0
8,4820642,27,9,7,0.4553831354806076,0.4197266171047754,3.4094780164260974,1,4.466121637889875,0.5314859273045048,4,0.195422586638349,1
1,2307148,50,1,5,0.4149604360796805,0.32541661078074247,8.995127650963099,24,30.955930151307342,0.8718662458509447,3,0.0111545873118305,0
8,4852525,95,4,1,0.7304924774822994,0.30753231492890565,9.408799063414847,48,29.230304655483753,0.6873744176977976,4,0.24232573024632142,0
4,649239,151,3,1,0.13535543497328406,0.08783604997795535,6.70864887001906,5,81.10872462002584,0.1115823131332414,1,0.6787759835204289,0
1,656701,88,2,7,0.19763922059113015,0.2565949458549149,6.644237865926779,25,8.757557341617472,0.1477463244379611,4,0.23108892213456855,1
8,3147569,44,8,0,0.1805182283924236,0.3576905085893276,4.527543377087401,7,80.56753790427041,0.4281233678183747,4,0.5090034454826182,0
4,4728120,22,9,5,0.26247058512126453,0.48663044151524587,8.355402245437075,34,66.9183652199143,0.19570775163878784,4,0.8878181149649986,1
6,1370464,171,2,5,0.5252584187815833,0.10070315460667612,9.616127584332832,26,73.24414591304492,0.027849777582755753,0,0.6937579203490752,1
8,885332,165,14,3,0.11120874733821873,0.004771676533613323,7.750818003391192,24,43.22131875850235,0.8050148801180702,0,0.39462906990603197,0
4,867950,189,14,9,0.8681692953265041,0.03765071679923487,6.219367337567093,17,67.97257960017582,0.019522570697994124,0,0.3724689389121083,0
3,266472,97,4,2,0.2973615313084723,0.18792623259098962,6.0679289582133675,0,60.902894470691585,0.830689605198014,3,0.45573581400848473,1
9,497710,184,6,2,0.16253798746870785,0.41027232387299356,8.494699015836623,47,76.89801952286295,0.14410396303296602,1,0.17704144105990638,0
3,4417048,3,11,0,0.6756213095982433,0.0035710408841225227,5.412037657712983,38,44.67698344682521,0.9746784108071161,0,0.6340007674159881,0
9,3288729,191,3,2,0.03808630059931928,0.22836529644292014,8.038598862488227,2,47.282562489630244,0.6038739118261901,4,0.3641528191046055,1
2,4885956,118,8,3,0.6199685648741642,0.16461530767069726,5.088852551742457,3,64.35762227398202,0.7349829716298955,4,0.8523653492620437,0
2,2950171,19,3,4,0.6981984306764998,0.026240855049863787,0.6244427497392413,40,10.80774936663883,0.11048362796806488,4,0.7565526600578163,0
2,1010775,23,14,2,0.21491653138671918,0.22511814333630864,3.8394700890415523,36,43.62444483643173,0.8621040734514801,4,0.61051316409216,0
6,2696874,157,13,5,0.04196407344363429,0.12737435366835942,4.444409576714987,14,97.19508452598056,0.8391923428715384,2,0.36420222264951607,0
3,658924,30,13,4,0.3636453589194496,0.17594241717350323,1.416172449866172,7,3.7552320060045608,0.6529927315417177,3,0.2099318316734844,1
9,3981185,39,2,2,0.09859423024193648,0.3528076523921465,1.024963291892128,37,31.60047228663938,0.5022748645953874,1,0.7761518641056229,1
4,4473656,108,13,5,0.11647784967333707,0.26077549195548355,5.354649496569541,49,31.410981908937075,0.7214891731316725,1,0.48640909899108653,1
1,4112595,111,19,5,0.25426123144486457,0.06232371449640667,0.8514363655608215,18,63.346411923577264,0.005928215336878151,0,0.2247500381773575,1
4,2390435,25,6,7,0.2954679246267593,0.4807072702118195,3.0294516789008394,46,10.58003594241399,0.5924407553984594,2,0.19517461504000622,0
1,531413,128,16,1,0.5299703410214206,0.3179553828548692,7.44596975963076,25,62.85440308788611,0.8474061349292366,1,0.16540090450135903,0
5,1452564,111,2,0,0.6783918855030131,0.3829342128312658,9.644321795679808,38,9.504024065161943,0.35689988717475485,3,0.777161196205595,0
4,2524050,136,8,3,0.5927709408701848,0.03960657500418541,7.178705805519286,9,9.4953647418331,0.10828935648291682,4,0.2289871853003117,0
8,4265100,106,17,6,0.1483603372895168,0.023529189730009448,9.926255484528703,37,72.81833571884823,0.42087724974320617,0,0.5266422635251975,1
8,963561,186,2,9,0.17208603245262644,0.009724025184040586,6.983379712794027,13,32.41351738327963,0.7271044490585069,3,0.45154636097305645,1
7,402186,144,10,2,0.8787692497929145,0.09439701388672223,2.9379447065432753,48,97.74229477137479,0.10730121037067253,1,0.5796108992282839,0
3,3307393,72,16,2,0.5583523150641136,0.20720419885924757,6.720525405053619,40,3.735293643555493,0.20604856021288998,2,0.8771549003711943,0
1,3928464,129,6,4,0.869937832897689,0.4679130667014114,7.021567651969038,18,44.51066637179941,0.14755184682869993,0,0.8677473900817306,0
1,1126553,108,2,4,0.3715465113198744,0.22852982963288815,3.717269846164606,29,11.313593767402363,0.7969477555752249,1,0.45107607182485965,0
3,1335202,5,2,9,0.6144000074313238,0.1451275526862647,0.17713850609389015,4,35.137896675810865,0.06289262245248683,0,0.015366250734723308,0
6,245271,3,13,2,0.5236634160546108,0.28096762675983167,7.0319978477548695,30,99.82224506090506,0.686586502114433,1,0.4264438057143032,1
7,2315685,193,15,8,0.31912348982046257,0.05596728906739462,0.2170009527554162,6,88.88425117385317,0.36645692075319136,4,0.6061935374241404,1
6,3843797,132,2,3,0.46991537203359535,0.3047529455024916,6.311880780600712,18,4.8324408855396905,0.7557912428853023,2,0.5577647590980618,1
6,1614542,104,7,2,0.502490876826932,0.28421597716525165,1.6361648874255508,30,56.32558438256834,0.9643834187840377,4,0.6513361058002055,0
6,4280656,64,3,1,0.2007709747566786,0.39599651670285485,5.656035277480433,38,64.78223048244357,0.1145452995864823,1,0.15407573247308348,0
3,3030184,106,8,9,0.3150103723767316,0.49334380580851206,5.039130253806,23,20.95346239501257,0.31438504106745846,3,0.6465350987807326,1
6,176898,98,14,8,0.7914097505069756,0.12543673585805526,0.13513642306182572,33,14.510557339645025,0.810125427718857,4,0.18265161874377223,1
8,3395097,10,7,3,0.9157882394541271,0.2548282254018803,3.6286581699510343,22,90.43811346655234,0.2661583860511765,3,0.750523980696749,1
2,388316,149,7,2,0.35979409354529945,0.4544327031595018,6.010911673963028,47,96.88164414833767,0.21512059704604092,1,0.33908761326268,1
5,2108954,128,1,6,0.3069722822090182,0.39259494221142066,8.486065518987797,44,99.18928573196418,0.8253779778689717,2,0.7098954333814536,1
1,1929553,46,17,7,0.19519716457188252,0.24370315155040378,8.886421138365172,39,78.97617737346346,0.9870823640059703,3,0.04786559890610709,1
1,4188657,155,9,1,0.6784911686505812,0.4726858248073889,4.838499700332233,5,66.35020694052571,0.5568805901479658,1,0.4078600255909134,0
5,3141341,66,13,6,0.3230997016663373,0.02861834675840469,7.284224872994382,37,34.573025219299794,0.27804874833333926,3,0.7050345222633327,1
3,1139504,169,19,4,0.9877495390991885,0.465499309856292,3.1645457653345765,40,17.139831232475245,0.398565961600054,4,0.22687051633149413,0
4,4187810,112,19,4,0.3256848020639532,0.025253696191403274,3.4218640575865744,35,7.89805993662317,0.170130327383609,1,0.7952870447972226,0
3,2205058,13,17,2,0.39413604678262815,0.27365237205734216,1.9446351918231375,26,69.3297468551492,0.7618872788907525,4,0.630779733104932,1
1,1775843,137,10,4,0.6033341962120348,0.4452204740005429,5.619481099932393,10,78.47234151793583,0.7734740178227679,0,0.5875617721497983,0
1,134701,164,10,1,0.801684293191305,0.1313604717806514,3.145641509273652,4,82.645365245498,0.8751209923824944,1,0.3535488542043371,0
5,3329028,86,4,3,0.4695186653456337,0.23612424947257926,0.8437089643850504,16,91.37650033037986,0.026602563596563877,3,0.4824514703811176,0
6,1821610,90,8,5,0.42265603378895833,0.1621644395684833,6.850060866631788,6,87.99295636383737,0.5619813416263792,0,0.5973493009778531,0
3,2280712,58,18,0,0.9956378335948083,0.4760719585381757,7.0775320760539815,26,99.97412722580926,0.2142554343431844,4,0.47246211391489046,0
9,2439767,54,14,9,0.010493641139944443,0.4118227973765454,3.5999241877905783,46,24.406401096725126,0.3408830154923571,4,0.6983133239405601,0
5,2714235,12,18,3,0.8950652888512458,0.3545007556631898,0.767233994560228,14,76.33076152122106,0.7849556152865075,3,0.43369693310695956,0
8,591036,14,14,5,0.14914082593973743,0.29381349330755435,4.262977174034259,45,58.645951237479764,0.19203365236149617,0,0.20227318174203035,0
1,427304,121,15,8,0.7859252762089134,0.41029589466207406,4.423354580502155,12,26.124513245358237,0.6383417505810897,2,0.21393378280104725,1
5,2562616,162,4,1,0.617931559846298,0.19613352076177354,6.686708848978929,10,98.19053222869428,0.6545661912235982,3,0.005803768842941093,0
3,2810241,181,13,6,0.34184728549809207,0.22377592755303094,3.154163912586835,44,89.78981047742522,0.9540939149023007,4,0.30095771555867246,0
1,3533803,121,8,5,0.8738749555210183,0.36500086054043074,6.825992797813054,25,12.851566844411643,0.775160928528937,1,0.7489176404785196,1
4,1242953,20,18,1,0.012907227980991975,0.17887738164685713,8.714885417573884,21,2.6158342323419848,0.8036351471536934,0,0.7941627088376095,1
5,4061352,75,12,7,0.22669065207492367,0.03195047102418691,2.3748604236219983,27,68.83307623326769,0.5316007490178934,2,0.20246754209575002,1
7,4078702,144,14,6,0.566892796249536,0.03716730444303573,9.789195561198998,23,60.41306288565351,0.18678080716237067,1,0.9590439968714077,0
1,4159175,70,2,4,0.351542260049698,0.05768140065285193,3.8636813713680693,28,93.58156241111459,0.4255633657183516,0,0.5024027934801267,1
3,426916,56,18,4,0.6103774953183276,0.4348406616718314,2.6725868514706175,8,23.400528716036984,0.5494895735118204,3,0.9169787490185026,1
2,3697706,101,2,6,0.024110193408666825,0.23611321287810216,4.215111825102905,41,8.438794789498704,0.6784192517137123,3,0.7067652818616311,1
9,4606554,186,11,8,0.11645893048171252,0.35644118467236824,0.9439747590385916,3,25.921533377198646,0.6077091118319272,0,0.7224334230224131,1
6,705409,132,9,8,0.12709624021843924,0.19645466780244664,1.2570590651211566,48,1.892764051146345,0.39397782891724353,2,0.08504362130607113,1
3,1174135,111,12,8,0.18928364591600944,0.12935547370781725,4.144340469683314,45,3.5892751188932426,0.26531310699584143,0,0.21999112689693068,1
8,3089179,125,17,5,0.4593314408005428,0.17359608378110597,7.624445219391001,17,91.48578059207595,0.1682308432036831,1,0.008814833294472635,1
8,1825690,132,15,9,0.7521286995435712,0.3970911726585918,9.00312239574491,42,35.201658250187826,0.6938453862722663,1,0.7161276404767375,0
2,3380772,20,17,5,0.9055388379289011,0.3126080625157191,6.648179907162709,15,41.080900100968066,0.645398674312485,3,0.34443828842851,1
6,4257893,138,18,2,0.8353725302842461,0.468819889978951,1.0521955523816973,32,1.837165453810441,0.6873724657578066,0,0.7866525160763468,1
7,503119,24,6,0,0.19688787177568357,0.339852389288417,6.720197621805351,28,27.05217801718466,0.37252745280279487,3,0.3389362199370263,0
2,4266769,154,17,6,0.4411505522306324,0.28509081587734697,6.35427920702972,38,80.4725983741431,0.262407822570745,2,0.8193337522988611,1
2,4420295,37,18,3,0.199411597758535,0.30509800449291724,8.057639182933313,9,61.54909596667192,0.7597213286809253,1,0.130698253748313,0
1,502732,54,8,0,0.2644718166671908,0.4711857197342073,8.25248666652181,8,75.37806010864153,0.7736473950553341,4,0.1733731567575082,0
8,606079,103,9,7,0.5035469815118861,0.39410046493335305,8.68203075778979,30,44.721374079378506,0.4556163739668406,4,0.3408765395839365,1
1,2050013,149,6,5,0.06810902472352254,0.012020618683218909,4.141315145790983,27,30.972922175133,0.6119040847673242,0,0.4084873888822733,0
9,2723836,38,5,5,0.2181743295932732,0.2670698480678486,6.978643953521443,2,48.28100933283703,0.3735196642317412,0,0.3487028108429784,0
6,1232658,174,12,1,0.9353781613071173,0.3441692057732824,2.6825035892231073,13,32.307106840575116,0.7019472001198067,4,0.7636470325232199,0
7,2085209,4,11,0,0.466116292658489,0.3743492392195775,9.993362799835042,24,83.8971096674068,0.8357215966478713,0,0.0969513926267147,0
7,4422626,188,1,1,0.4453865259778722,0.10657105965696834,1.7533424137685993,14,29.767371559284573,0.6882332773356494,1,0.35121701963848806,0
3,756951,57,11,3,0.014567154751278899,0.4335886772256761,0.1011443166083581,1,65.97636404530837,0.5125826268471365,2,0.8372399995154594,0
2,111303,173,19,1,0.24739974705834578,0.47792157358758186,1.48808714518176,23,13.698222230952783,0.4586579594923703,2,0.06679707726217199,0
9,1310209,20,9,0,0.8662924359821813,0.11835765292243489,7.758722895441267,13,68.686649373491,0.6423196509757443,3,0.9423435076713574,1
8,3579591,17,2,6,0.16462842825866875,0.4413077287586229,4.467836765082115,47,91.32997116000338,0.6798108916013302,1,0.9863168422720129,1
7,2466610,119,12,7,0.41512493953472107,0.04848938125804769,4.475002478104283,6,60.858315463990834,0.558729443524539,0,0.08856817382508009,0
9,4280303,71,4,5,0.014330905867001253,0.027853418057622592,9.550229196116685,35,55.98553800344772,0.624942275107395,0,0.29127252225573697,1
4,1168199,4,4,3,0.47833548167055584,0.06461190005137468,9.196349080280742,49,96.11182680216402,0.09658868249453223,3,0.37240066603535615,0
4,4276224,14,18,5,0.021021106726217154,0.028870539733517997,3.111947378040092,23,62.73965553158464,0.9517655161423267,3,0.7763913686527261,0
1,4784346,3,15,2,0.8196095530657999,0.42250611857788795,2.0905812878086616,26,25.955043327308257,0.790773063732034,0,0.5959268121167338,0
8,558298,80,19,7,0.8248537674871036,0.029525072229135974,8.484822099337396,36,29.23910238477404,0.3739278697067838,0,0.6443657004925674,1
3,1147343,186,13,9,0.7877421883023699,0.13583209568182775,9.060190710443631,37,70.53066425359272,0.56281261095363,1,0.757509822818506,1
7,205228,55,19,1,0.2833640688911182,0.051878171767928194,5.415969227984869,29,73.54365938921863,0.04732453013642135,3,0.11797899943702572,0
2,4720650,132,17,4,0.8372372182218181,0.14771101815688248,6.294237111171005,26,30.34962317890152,0.04122781399906039,1,0.8332094569102624,0
2,1855692,120,6,0,0.5429981326052693,0.04527973380046024,2.569142846922934,38,34.53439779263302,0.2507983351119627,0,0.705619804180144,0
7,984056,24,16,5,0.37380810886700244,0.334001625371507,8.008026879785247,14,99.1056508739087,0.6897016423646233,4,0.5773417251963703,1
6,1830228,162,12,1,0.625329959704233,0.06666340817128757,6.321224284490231,25,10.195254958027745,0.8521477478000117,4,0.8897353347830567,1
3,2046793,158,19,3,0.012341046060374006,0.4259229629194439,5.035135112979966,0,40.46450284400993,0.5591858799798484,0,0.7003063538838071,0
9,1669123,82,5,5,0.14296087760075216,0.4085955253633205,0.6010855607839583,3,6.2447531197507455,0.5321327395823524,3,0.2016999626310254,1
6,3379269,147,17,9,0.7422935381702628,0.00683084273530471,9.159349625111536,28,82.1078361998241,0.40230953379146595,4,0.42974538107566673,0
6,1826470,159,1,7,0.244161608716153,0.4478631777575573,6.154514203844061,0,9.234583894543224,0.16159795595802118,3,0.4940428669357333,1
1,3440420,188,10,7,0.5980091173287496,0.01447215837168353,1.9269109469296797,42,67.40073564627112,0.11835410132658752,4,0.055217626750405646,1
4,148874,60,15,5,0.38510260282302966,0.11982289247877831,6.063861169830528,49,5.648342400348206,0.760679761220966,3,0.9546375133600558,0
6,1722572,147,11,3,0.8548057787992615,0.01619456888799753,6.774633542399734,45,67.28550378096911,0.9275035512965756,4,0.12857726079687848,1
6,3320281,49,13,7,0.9524153059966436,0.167921743519658,5.257703366832255,21,84.30369469277032,0.4582832163862731,3,0.6974612672267269,1
5,2789784,63,5,7,0.8835647283701904,0.2569332628566358,7.181017379560225,10,39.88215269240574,0.6594456587156382,1,0.5062310360908802,0
1,809662,110,1,9,0.27061999469359665,0.39832243450756905,5.814539479286243,9,52.212649343217684,0.9144576508809412,3,0.025632249884422587,0
8,4972554,150,12,0,0.19416286904608226,0.16899077523491807,9.477695820321483,16,40.15417380052825,0.09011363293414454,1,0.9247474758643617,1
5,570452,152,11,3,0.474434893620735,0.35274501233655836,0.5369707859930684,35,30.04887586326389,0.7704814531190298,1,0.8518368088189332,0
5,2239686,109,17,3,0.007334150836180275,0.09375222855949017,1.062457084695605,46,80.32634006271282,0.6168168843755751,0,0.5242579279038355,0
7,2692670,76,4,6,0.025809392863181735,0.3752992283720632,1.7367163695433985,25,27.200257373098967,0.5986371788298613,1,0.22894233613944526,0
4,4910833,30,15,6,0.5532906396230001,0.11799830295461877,6.901710706043321,47,72.29434243894471,0.2925404284815698,2,0.12162289068009424,1
6,542061,58,9,7,0.520449404165286,0.07177237797188396,6.4559587274980865,20,20.619707925520224,0.6838933547776769,1,0.3633924794321266,1
4,3434732,117,19,4,0.99458198903526,0.09270442518702715,8.92058860209694,12,24.985379607832957,0.7947977548207765,3,0.2554282810460905,1
3,3861675,159,19,6,0.2018418353637581,0.09103156444092769,7.328774528838984,8,33.646116257721225,0.11285816494369716,1,0.5066912010062987,1
7,2361286,100,12,7,0.2581039291604684,0.2564314396884956,5.083554875645922,10,58.91563773937882,0.5335214309809838,3,0.966409296123429,0
8,588972,192,5,8,0.11354064232628669,0.42239879059407304,9.918317924636304,10,45.44223191595411,0.10126518098740966,3,0.5749534932296414,1
4,1223994,19,10,2,0.9175430096537447,0.039802538496252815,2.6610795616929916,5,74.51448098278203,0.8725740192976446,2,0.8899310558900979,1
2,3181328,176,17,2,0.7778112444584507,0.35347815924671133,8.331916597854539,0,21.356730033619233,0.5076367226563473,1,0.6508788374957772,0
3,4198064,173,5,3,0.8223391114568475,0.3271732298264288,4.267903721939193,5,1.0672287848834117,0.8079656892607574,1,0.47524652658720046,0
1,2717703,94,16,4,0.9027637879645087,0.4362599759146812,6.487351388757342,12,77.655747178522,0.36808563766621427,4,0.8546075627333712,0
8,263038,183,7,9,0.5248999867258383,0.12207378025345361,7.27268470452434,21,82.16493338800724,0.1250782268163254,4,0.4713681101729975,1
3,4063735,113,9,0,0.4511931914507237,0.2250549293425148,6.3375408719033635,30,5.948016310838955,0.04149930438571148,0,0.868628170510361,1
7,1474572,183,3,6,0.3303914736656165,0.4629136872217587,1.4050730310859327,21,61.09075221583965,0.2815096207723755,3,0.2915767695757653,1
5,2455874,146,15,8,0.5892146143478555,0.3299967250676586,4.429510107479327,36,37.820678387307794,0.24423370036407854,2,0.12881307376298812,1
5,700530,63,16,7,0.4542783967898225,0.19438420643079846,5.614383779331243,46,79.38956551945168,0.5603519740199618,4,0.8553144643629383,0
7,3748966,116,18,4,0.4515655866055751,0.06570619142763423,8.490437591785968,26,87.44145541964785,0.021738838063707355,1,0.5874151637926668,1
9,1177833,113,14,3,0.9369278637311389,0.13124250395029552,4.436457487985724,49,85.1003766797249,0.5205705442991734,0,0.8890923982489601,1
5,2677640,47,3,6,0.9840315142791302,0.29060773874469165,9.187473048042515,13,77.72042473508522,0.39177174201200315,2,0.9378272069923832,0
1,535423,57,12,4,0.7964843893295808,0.35908397378025686,4.4037422302521065,46,26.905222874216296,0.5771222699144422,1,0.053628390371449175,1
1,1292929,118,9,6,0.7567580902469283,0.06221094342594674,5.487798592630116,4,81.18896435683168,0.7024175281503646,1,0.5009693018588683,0
2,423390,45,7,0,0.6805581617791014,0.299798630022027,7.96285682942801,35,53.34784759062927,0.634091945079839,3,0.37496454907452925,1
6,1764221,161,9,0,0.1660748523335137,0.2751756394193755,5.830676844221436,31,5.275661483209082,0.9846443693733663,3,0.6258583970701171,1
9,4168316,145,13,9,0.059105820875654524,0.256977723345354,9.602180723828246,33,45.693884989824895,0.13826534387687106,4,0.7935911972023235,1
8,1756671,198,18,2,0.6907263151132631,0.345061558841004,6.603358305141276,6,94.21579170299933,0.4297370089297785,4,0.28059021597436895,1
5,238563,4,5,1,0.728786222256576,0.4187247975417309,5.227094540676011,41,88.78593497355527,0.42483073664331117,1,0.5567983843731716,0
1,883066,148,13,1,0.046972991098139794,0.1614948415884342,0.23591967780795864,47,10.226428099711605,0.41705320370292065,1,0.7087285799048996,1
7,1654623,47,4,6,0.9280517502288481,0.4445060950554797,4.137328975803298,9,74.41266857143702,0.6637983920426683,4,0.13443108283573402,0
5,4999856,143,2,9,0.09114063944467754,0.08031680630927535,2.992484192601604,49,80.57928659582348,0.48982806054672245,4,0.8140669059512669,1
6,4155957,198,16,1,0.2859005337712024,0.08651193487558217,7.481056678874892,16,27.13881882367648,0.5174325598129631,1,0.6061095998529731,1
7,697897,47,9,3,0.6723898127987045,0.13338603181196196,2.082776751535458,29,47.16085707410923,0.4323559921467647,2,0.9495374371136518,1
3,4041237,78,9,1,0.16987259440447633,0.059765434773538906,2.052200872940718,20,71.09879414636829,0.9916994610185625,1,0.3395289191306933,0
3,872800,124,6,5,0.05541588844224443,0.11515961234143879,1.8951904323737678,12,43.90414888211479,0.9275613488190422,2,0.10814594233719865,1
5,2142999,75,11,7,0.3311464891641498,0.0532058814514223,1.2561561315623593,0,11.279691886657695,0.30772418936437096,2,0.5065012010369253,1
6,3622554,103,1,9,0.7659715748551791,0.4108762084926952,3.110070036708874,0,70.58824446817215,0.11159392476666719,1,0.08581077170943885,1
9,3759985,137,4,3,0.41367867898526034,0.0694844959433123,8.859221144434251,46,91.16386897353036,0.8397647240386029,0,0.9695265233240068,0
5,2002897,90,13,4,0.6529729219079393,0.3736487787799284,7.749284723059549,32,65.24847284061576,0.9971702514257245,4,0.03868495825719154,0
1,3676511,144,13,3,0.5796190972281366,0.02395693395666687,7.352512163067935,37,77.38007485690339,0.2926088940396455,3,0.753503901107308,0
4,1263950,69,13,2,0.02221848202558041,0.47426016375695756,7.973368056499627,24,35.83625356578285,0.35778492584176624,1,0.525102398142244,1
5,649148,61,2,4,0.9885399870457067,0.3555800437638831,2.6941788932957165,25,18.319824512663484,0.9416331814852029,2,0.3686206524982887,1
5,2873707,138,9,8,0.041428088819387754,0.003398274293055892,8.874416907524878,12,64.27736616182925,0.7111295180030899,1,0.06584216450865465,1
7,4778394,50,8,7,0.967802737648485,0.381928250100107,1.373033751416044,27,32.77712058412189,0.29563833177963617,4,0.6221669241736077,0
4,2873939,3,7,7,0.5498641783643982,0.25704096038309265,3.3634572671558196,32,86.00735189897928,0.5810464912839151,2,0.5852203293909553,0
1,2035740,107,4,7,0.9631590270650665,0.3896825851675599,5.867481189673429,36,12.262804997800657,0.9442295793642561,3,0.28088327306759975,1
5,3534955,113,18,7,0.11475359941383545,0.26124840444529424,1.0290508834200063,40,43.34636997331237,0.8118131069457786,3,0.9102217014103121,1
7,2845226,94,3,6,0.4904085191855132,0.32051242881767733,7.301301877764249,29,39.67276004683858,0.7418327137286597,3,0.3041100073428369,1
6,3277326,118,6,7,0.16950409186605864,0.39316582769752023,3.8724604820347497,48,93.80538535539297,0.7369963117270224,0,0.44972541059210613,1
5,1654510,198,12,7,0.05097487702244241,0.20255402729392835,7.844056656084001,47,15.313480060440387,0.17802032429227033,2,0.5437624559186557,0
4,1930815,81,12,7,0.6175291150623116,0.001354074910226044,4.928962855846027,7,0.9846825012010951,0.8246812392279365,2,0.1002318781762861,1
2,3863122,109,8,9,0.20778342096169145,0.4249732479725942,1.8087452442533636,48,23.80852128071176,0.27611863244345813,0,0.9321617192136323,1
4,2486378,51,1,6,0.587697018287546,0.1904451813123313,7.347618113553444,46,82.02768597686546,0.9303666579015295,2,0.3745361524510411,0
3,4521590,147,4,0,0.11236448194898563,0.24802136300829153,2.5214395583894356,0,20.932181604701704,0.36463999101378297,0,0.08077921387434361,0
1,2634937,170,11,3,0.33198647143270277,0.0038833210769843585,4.908103012680428,11,24.08780637054827,0.8576603970422565,1,0.38729117367532995,0
8,3257473,35,3,3,0.7816325580532472,0.246046005175049,0.7553326915690761,4,12.98988045368108,0.26623349451780143,4,0.6002025470925807,0
5,912461,46,13,4,0.43705152184218765,0.49324370078586477,6.178666544120367,23,71.54362032765404,0.5145269365822405,3,0.5136526718213296,1
4,4527036,154,17,9,0.6277454148973364,0.13913383040938482,6.658577662162772,5,6.917419050541717,0.10688529548906056,0,0.694541974037274,0
8,4155555,69,10,5,0.647457940745546,0.19770913512118904,3.7867420997278356,24,33.120830232852164,0.660118902996174,0,0.05548394206791063,0
7,1818224,93,12,3,0.8437550439872936,0.3435949982343383,9.544227803210738,0,28.249872662096454,0.8360792751668383,0,0.2845406102720561,0
2,2810626,64,15,1,0.3249227944066413,0.40739683376182934,8.741689214820683,24,55.51597297901548,0.7184472813024161,1,0.8192305768401023,1
1,1024044,165,10,5,0.6872955625825176,0.20869581200305015,7.079409157399947,0,73.04162650197355,0.5232585129386573,0,0.07989368779136086,0
4,3081352,49,14,7,0.9616158070461657,0.15483443520064627,7.136520744937426,31,53.28764346967474,0.04511587860145949,4,0.8554859546959576,1
